Province,District,Commune Eng,Village ENG,District KH,Commune KH,Village,Code_District,Code Commune,Code Village,Province KH,Province Cod,Vil Lat,Vil Long,Dist Lat,Dist Long
Banteay Meanchey,Thma Puok,Kumru,Kumru,??????,????,????,107,10706,1070602,?????????????????,1,13.93872547,103.0485976,13.75,103
Banteay Meanchey,Thma Puok,Kumru,Ta Yueng,??????,????,?????,107,10706,1070603,?????????????????,1,13.96471684,103.0150743,13.75,103
Banteay Meanchey,Thma Puok,Kumru,Aekakpheap,??????,????,?????,107,10706,1070605,?????????????????,1,13.93335684,103.0485501,13.75,103
Banteay Meanchey,Thma Puok,Kumru,Phsar Thmei,??????,????,?????????,107,10706,1070606,?????????????????,1,13.93243913,103.0468091,13.75,103
Banteay Meanchey,Thma Puok,Kumru,Svay Chrum,??????,????,??????????,107,10706,1070607,?????????????????,1,13.95494927,103.0364408,13.75,103
Banteay Meanchey,Thma Puok,Kumru,Prey Veaeng,??????,????,???????,107,10706,1070608,?????????????????,1,13.98179708,103.0062253,13.75,103
Banteay Meanchey,Svay Chek,Phkoam,Phkoam,????????,?????,?????,108,10801,1080101,?????????????????,1,13.83274302,103.1262594,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Yeang Vien,????????,?????,??????,108,10801,1080102,?????????????????,1,13.82080254,103.1013838,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Yeang,????????,?????,???,108,10801,1080103,?????????????????,1,13.8194456,103.15093,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Ampil,????????,?????,?????,108,10801,1080104,?????????????????,1,13.79221031,103.1420451,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Ou,????????,?????,???,108,10801,1080105,?????????????????,1,13.84416293,103.2029405,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Prasat Vien,????????,?????,??????????,108,10801,1080106,?????????????????,1,13.86053906,103.2176155,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Ta Duol,????????,?????,?????,108,10801,1080107,?????????????????,1,13.85065793,103.226016,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Svay Sa,????????,?????,??????,108,10801,1080108,?????????????????,1,13.83527175,103.1934355,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Mau,????????,?????,???,108,10801,1080109,?????????????????,1,13.81001495,103.1088696,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Thma Koul,????????,?????,??????,108,10801,1080110,?????????????????,1,13.84472817,103.1937695,13.667,103
Banteay Meanchey,Svay Chek,Phkoam,Ta Koal,????????,?????,?????,108,10801,1080111,?????????????????,1,13.81247516,103.1303612,13.667,103
Banteay Meanchey,Svay Chek,Sarongk,Pheas Tboung,????????,??????,????????,108,10802,1080201,?????????????????,1,13.75131502,103.1148894,13.667,103
Banteay Meanchey,Svay Chek,Sarongk,Pheas Cheung,????????,??????,??????,108,10802,1080202,?????????????????,1,13.75312249,103.1148749,13.667,103
Banteay Meanchey,Svay Chek,Sarongk,Chrung,????????,??????,?????,108,10802,1080203,?????????????????,1,13.7595605,103.1188177,13.667,103
Banteay Meanchey,Svay Chek,Sarongk,Phlas Kang,????????,??????,?????????,108,10802,1080204,?????????????????,1,13.76847889,103.1138273,13.667,103
Banteay Meanchey,Svay Chek,Sarongk,Kouk Phlu,????????,??????,???????,108,10802,1080205,?????????????????,1,13.77311335,103.1194768,13.667,103
Banteay Meanchey,Svay Chek,Sarongk,Kantrong,????????,??????,????????,108,10802,1080206,?????????????????,1,13.75139961,103.1259837,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Sla Kram,????????,????????,????????,108,10803,1080301,?????????????????,1,13.75158913,102.9401955,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Kakaoh,????????,????????,????,108,10803,1080302,?????????????????,1,13.74461507,102.9513501,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Kamnab,????????,????????,?????,108,10803,1080303,?????????????????,1,13.74377583,102.9624049,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Toap Siem,????????,????????,??????,108,10803,1080304,?????????????????,1,13.73205488,102.9298556,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Khlaeng Poar Cheung,????????,????????,???????????,108,10803,1080305,?????????????????,1,13.71573206,102.9589496,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Prasat,????????,????????,???????,108,10803,1080306,?????????????????,1,13.7251612,103.0069376,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Kouk Ampil,????????,????????,????????,108,10803,1080307,?????????????????,1,13.73240555,103.0087253,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Khlaeng Poar Tboung,????????,????????,?????????????,108,10803,1080308,?????????????????,1,13.73020142,102.9601464,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Boeng Snao,????????,????????,???????,108,10803,1080309,?????????????????,1,13.80966706,102.781159,13.667,103
Banteay Meanchey,Svay Chek,Sla Kram,Chak Puork,????????,????????,??? ???,108,10803,1080310,?????????????????,1,13.667,103,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Kouk Khvav,????????,????????,????????,108,10804,1080401,?????????????????,1,13.84163063,102.9733845,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Ponsay Cheung,????????,????????,?????????,108,10804,1080402,?????????????????,1,13.80460297,102.9361985,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Kloeng,????????,????????,?????,108,10804,1080403,?????????????????,1,13.81569145,102.9665253,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Baek Chan Chas,????????,????????,??????????,108,10804,1080404,?????????????????,1,13.82632177,102.9322527,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Ponsay Tboung,????????,????????,???????????,108,10804,1080405,?????????????????,1,13.79625771,102.9378624,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Roka Thmei,????????,????????,???????,108,10804,1080406,?????????????????,1,13.80154887,102.9589637,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Ta Ong Lech,????????,????????,????????,108,10804,1080407,?????????????????,1,13.83229622,102.9789774,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Slaeng,????????,????????,?????,108,10804,1080408,?????????????????,1,13.83107244,102.9191063,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Thmei,????????,????????,????,108,10804,1080409,?????????????????,1,13.83554337,102.9135176,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Khvav Lech,????????,????????,????????,108,10804,1080410,?????????????????,1,13.85675721,102.8668437,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Samraong,????????,????????,?????,108,10804,1080411,?????????????????,1,13.85374138,102.9281535,13.667,103
Banteay Meanchey,Svay Chek,Svay Chek,Chamkar Ko,????????,????????,??????,108,10804,1080412,?????????????????,1,13.87684728,102.7807621,13.667,103
Banteay Meanchey,Svay Chek,Ta Baen,Kouk Ta Aek,????????,?????,???????,108,10805,1080501,?????????????????,1,13.75844173,102.9600499,13.667,103
Banteay Meanchey,Svay Chek,Ta Baen,Ou Veaeng Cheung,????????,?????,?????????,108,10805,1080502,?????????????????,1,13.77271561,102.9649281,13.667,103
Banteay Meanchey,Svay Chek,Ta Baen,Ta Baen,????????,?????,?????,108,10805,1080503,?????????????????,1,13.77718793,102.9593418,13.667,103
Banteay Meanchey,Svay Chek,Ta Baen,Kouk Roka,????????,?????,??????,108,10805,1080504,?????????????????,1,13.76995108,102.95848,13.667,103
Banteay Meanchey,Svay Chek,Ta Baen,Ou Veaeng Tboung,????????,?????,???????????,108,10805,1080505,?????????????????,1,13.769101,102.9649594,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Ta Phou,????????,????,????,108,10806,1080601,?????????????????,1,13.76978203,103.0490922,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Pongro,????????,????,????,108,10806,1080602,?????????????????,1,13.7644256,103.057458,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Ta Srei,????????,????,??????,108,10806,1080603,?????????????????,1,13.75906158,103.064899,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Prech Kei,????????,????,???????,108,10806,1080604,?????????????????,1,13.77608182,103.0491694,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Kouk Kei,????????,????,?????,108,10806,1080605,?????????????????,1,13.78305677,103.0432213,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Khmoas,????????,????,??????,108,10806,1080606,?????????????????,1,13.77426383,103.0444318,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Thmei,????????,????,????,108,10806,1080607,?????????????????,1,13.77064905,103.0444619,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Baray,????????,????,???????,108,10806,1080608,?????????????????,1,13.74337608,103.0243492,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Phchoek,????????,????,?????,108,10806,1080609,?????????????????,1,13.70747091,103.0357883,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Prech Tboung,????????,????,??????????,108,10806,1080610,?????????????????,1,13.71103005,103.0424143,13.667,103
Banteay Meanchey,Svay Chek,Ta Phou,Bantoat Baoh,????????,????,??????????,108,10806,1080611,?????????????????,1,13.80345929,103.0793296,13.667,103
Banteay Meanchey,Svay Chek,Treas,Ponley Thmei,????????,?????,?????????,108,10807,1080701,?????????????????,1,13.87681894,102.9862237,13.667,103
Banteay Meanchey,Svay Chek,Treas,Chaeng,????????,?????,???,108,10807,1080702,?????????????????,1,13.8318698,103.0152811,13.667,103
Banteay Meanchey,Svay Chek,Treas,Doun Nouy,????????,?????,??????,108,10807,1080703,?????????????????,1,13.87317382,102.9825552,13.667,103
Banteay Meanchey,Svay Chek,Treas,Prei,????????,?????,??????,108,10807,1080704,?????????????????,1,13.82464787,103.0162671,13.667,103
Banteay Meanchey,Svay Chek,Treas,Ponley Chas,????????,?????,?????????,108,10807,1080705,?????????????????,1,13.87394205,102.9946476,13.667,103
Banteay Meanchey,Svay Chek,Treas,Treas,????????,?????,?????,108,10807,1080706,?????????????????,1,13.85614856,103.000276,13.667,103
Banteay Meanchey,Svay Chek,Treas,Ampil Prong,????????,?????,??????????,108,10807,1080707,?????????????????,1,13.85380352,103.0456181,13.667,103
Banteay Meanchey,Svay Chek,Treas,Ou Kakaoh,????????,?????,???????,108,10807,1080708,?????????????????,1,13.83830747,103.0290997,13.667,103
Banteay Meanchey,Svay Chek,Treas,Ta Voek,????????,?????,?????,108,10807,1080709,?????????????????,1,13.85488251,102.9902421,13.667,103
Banteay Meanchey,Svay Chek,Roluos,Baek Chan Thmei,????????,????,??????????,108,10808,1080801,?????????????????,1,13.80036934,102.9693028,13.667,103
Banteay Meanchey,Svay Chek,Roluos,Khvav Kaeut,????????,????,????????,108,10808,1080802,?????????????????,1,13.80061092,102.9711964,13.667,103
Banteay Meanchey,Svay Chek,Roluos,Stueng,????????,????,?????,108,10808,1080803,?????????????????,1,13.79639049,102.9646306,13.667,103
Banteay Meanchey,Svay Chek,Roluos,Ta Ong Kaeut,????????,????,????????,108,10808,1080804,?????????????????,1,13.81171011,102.967013,13.667,103
Banteay Meanchey,Svay Chek,Roluos,Slaeng,????????,????,?????,108,10808,1080805,?????????????????,1,13.81122133,102.9712896,13.667,103
Banteay Meanchey,Svay Chek,Roluos,Roluos,????????,????,????,108,10808,1080806,?????????????????,1,13.80498772,102.9671637,13.667,103
Banteay Meanchey,Svay Chek,Roluos,Ta Sman,????????,????,???????,108,10808,1080807,?????????????????,1,13.82537961,102.982986,13.667,103
Banteay Meanchey,Malai,Boeng Beng,Sangkae,?????,??????,?????,109,10901,1090101,?????????????????,1,13.55855015,102.3460367,13.417,102.6
Banteay Meanchey,Malai,Boeng Beng,Pnum Roung,?????,??????,???????,109,10901,1090102,?????????????????,1,13.54230748,102.3451829,13.417,102.6
Banteay Meanchey,Malai,Boeng Beng,Chrey,?????,??????,????,109,10901,1090103,?????????????????,1,13.52980379,102.3536126,13.417,102.6
Banteay Meanchey,Malai,Boeng Beng,Lvea,?????,??????,????,109,10901,1090104,?????????????????,1,13.51957804,102.3579355,13.417,102.6
Banteay Meanchey,Malai,Boeng Beng,Chambak,?????,??????,?????,109,10901,1090105,?????????????????,1,13.53265925,102.3528332,13.417,102.6
Banteay Meanchey,Malai,Malai,Doung,?????,?????,???,109,10902,1090201,?????????????????,1,13.56822479,102.3613228,13.417,102.6
Banteay Meanchey,Malai,Malai,Veal Hat,?????,?????,???????,109,10902,1090202,?????????????????,1,13.56426936,102.3623084,13.417,102.6
Banteay Meanchey,Malai,Malai,Kandal,?????,?????,??????,109,10902,1090203,?????????????????,1,13.57169615,102.3624018,13.417,102.6
Banteay Meanchey,Malai,Malai,Kbal Spean,?????,?????,??????????,109,10902,1090204,?????????????????,1,13.57394588,102.3641408,13.417,102.6
Banteay Meanchey,Malai,Malai,Trasek Chrum,?????,?????,???????????,109,10902,1090205,?????????????????,1,13.57658972,102.3672698,13.417,102.6
Banteay Meanchey,Malai,Malai,Dambouk Vil,?????,?????,????????,109,10902,1090206,?????????????????,1,13.57400103,102.3719342,13.417,102.6
Banteay Meanchey,Malai,Malai,Voat Chas,?????,?????,????????,109,10902,1090207,?????????????????,1,13.57118144,102.3684099,13.417,102.6
Banteay Meanchey,Malai,Malai,Thmei,?????,?????,????,109,10902,1090208,?????????????????,1,13.56602738,102.3679589,13.417,102.6
Banteay Meanchey,Malai,Ou Sampoar,Ou Sampoar,?????,????????,????????,109,10903,1090301,?????????????????,1,13.55686407,102.4539291,13.417,102.6
Banteay Meanchey,Malai,Ou Sampoar,Ou S'am,?????,????????,???????,109,10903,1090302,?????????????????,1,13.56214065,102.4655179,13.417,102.6
Banteay Meanchey,Malai,Ou Sampoar,Kbal Tumnob,?????,????????,??????????,109,10903,1090303,?????????????????,1,13.56091885,102.4715427,13.417,102.6
Banteay Meanchey,Malai,Ou Sampoar,Banteay Ti Pir,?????,????????,?????????,109,10903,1090304,?????????????????,1,13.56361417,102.489744,13.417,102.6
Banteay Meanchey,Malai,Ou Sralau,Ou Sralau,?????,????????,????????,109,10904,1090401,?????????????????,1,13.56432129,102.4156272,13.417,102.6
Banteay Meanchey,Malai,Ou Sralau,Phnum Kaubei,?????,????????,????????,109,10904,1090402,?????????????????,1,13.56283086,102.4060672,13.417,102.6
Banteay Meanchey,Malai,Ou Sralau,Kandaol,?????,????????,??????,109,10904,1090403,?????????????????,1,13.56410938,102.3969758,13.417,102.6
Banteay Meanchey,Malai,Ou Sralau,Chheu Teal,?????,????????,?????,109,10904,1090404,?????????????????,1,13.56440886,102.4057823,13.417,102.6
Banteay Meanchey,Malai,Ou Sralau,Bueng Reang,?????,????????,???????,109,10904,1090405,?????????????????,1,13.56883237,102.4220335,13.417,102.6
Banteay Meanchey,Malai,Ou Sralau,Svay Prey,?????,????????,?????????,109,10904,1090406,?????????????????,1,13.56435742,102.4112681,13.417,102.6
Banteay Meanchey,Malai,Ou Sralau,Chan Kiri,?????,????????,????????,109,10904,1090407,?????????????????,1,13.56226904,102.4111245,13.417,102.6
Banteay Meanchey,Malai,Ou Sralau,Thmei,?????,????????,????,109,10904,1090408,?????????????????,1,13.5586075,102.433613,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Tuol Pongro,?????,???????,???????,109,10905,1090501,?????????????????,1,13.56653701,102.5428624,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Kaoh Snuol,?????,???????,????????,109,10905,1090502,?????????????????,1,13.56565475,102.5094581,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Khla Ngoab,?????,???????,????????,109,10905,1090503,?????????????????,1,13.56286336,102.526757,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Banteay Ti Muoy,?????,???????,?????????,109,10905,1090504,?????????????????,1,13.56390827,102.5355751,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Santepheap,?????,???????,????????,109,10905,1090505,?????????????????,1,13.60502253,102.60744,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Ou Ampil,?????,???????,????????,109,10905,1090506,?????????????????,1,13.55216049,102.575028,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Reaksmei Meanchey,?????,???????,???????????,109,10905,1090507,?????????????????,1,13.53754556,102.6320066,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Akphivat,?????,???????,?????????,109,10905,1090508,?????????????????,1,13.417,102.6,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Toul Prasat,?????,???????,??????????,109,10905,1090509,?????????????????,1,13.417,102.6,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Sralau Chrum,?????,???????,??????????,109,10905,1090510,?????????????????,1,13.417,102.6,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Boeng Chhouk,?????,???????,??????,109,10905,1090511,?????????????????,1,13.417,102.6,13.417,102.6
Banteay Meanchey,Malai,Tuol Pongro,Ou Kes,?????,???????,??????,109,10905,1090512,?????????????????,1,13.417,102.6,13.417,102.6
Banteay Meanchey,Malai,Ta Kong,Chaeng Maeng,?????,?????,???????,109,10906,1090601,?????????????????,1,13.45680707,102.7494135,13.417,102.6
Banteay Meanchey,Malai,Ta Kong,Ballangk,?????,?????,????????,109,10906,1090602,?????????????????,1,13.47413282,102.7307023,13.417,102.6
Banteay Meanchey,Malai,Ta Kong,Paoy Angkor,?????,?????,?????????,109,10906,1090603,?????????????????,1,13.46371252,102.7862434,13.417,102.6
Banteay Meanchey,Malai,Ta Kong,Srah Phluoh,?????,?????,?????????,109,10906,1090604,?????????????????,1,13.49299102,102.7376897,13.417,102.6
Banteay Meanchey,Malai,Ta Kong,Kcheay,?????,?????,?????,109,10906,1090605,?????????????????,1,13.4498183,102.7372384,13.417,102.6
Banteay Meanchey,Malai,Ta Kong,Ta Kong,?????,?????,?????,109,10906,1090606,?????????????????,1,13.49745812,102.7340464,13.417,102.6
Banteay Meanchey,Paoy Paet,Nimitt,Nimitt Muoy,????????,???????,??????? ?,110,11001,1100101,?????????????????,1,13.61803641,102.7351387,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Nimitt Pir,????????,???????,??????? ?,110,11001,1100102,?????????????????,1,13.61086976,102.7552498,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Nimitt Bei,????????,???????,??????? ?,110,11001,1100103,?????????????????,1,13.61385202,102.7480015,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Nimitt Buon,????????,???????,??????? ?,110,11001,1100104,?????????????????,1,13.61302297,102.7552524,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Ou Chrov,????????,???????,???????,110,11001,1100105,?????????????????,1,13.60995287,102.7553031,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Dong Aranh,????????,???????,?????????,110,11001,1100106,?????????????????,1,13.60525106,102.7243132,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Souriya,????????,???????,??????,110,11001,1100107,?????????????????,1,13.64297339,102.6781341,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Nimitt Thmei,????????,???????,???????????,110,11001,1100108,?????????????????,1,13.62138719,102.710301,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Thma Sen,????????,???????,??????,110,11001,1100110,?????????????????,1,13.65330636,102.7423331,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Anlong Svay,????????,???????,???????????,110,11001,1100111,?????????????????,1,13.58475628,102.688835,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Koun Damrei,????????,???????,???????,110,11001,1100112,?????????????????,1,13.62767679,102.6772581,13.6343847,102.6622088
Banteay Meanchey,Paoy Paet,Nimitt,Koub Thum,????????,???????,?????,110,11001,1100113,?????????????????,1,13.59247815,102.6738696,13.6343847,102.6622088
